IP,Port,Banner,Timestamp,Hostnames,Country,City,Operating System,Organization
66.235.145.71,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:54:53 GMT
Server: Omniture DC/2.0.0
xserver: www168
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:55:01.770361,gigantti.fi.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.46.87,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:49:14 GMT
Server: Omniture DC/2.0.0
xserver: www62
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:49:15.806363,,United States,Lehi,,Adobe Systems
66.235.139.213,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:48:18 GMT
Server: Omniture DC/2.0.0
xserver: www86
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:48:33.011365,,United States,Lehi,,Adobe Systems
63.140.46.177,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:47:32 GMT
Server: Omniture DC/2.0.0
xserver: www52
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:47:34.298659,,United States,Lehi,,Adobe Systems
66.235.139.233,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:46:18 GMT
Server: Omniture DC/2.0.0
xserver: www466
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:46:27.922807,,United States,Lehi,,Adobe Systems
63.140.60.164,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:46:17 GMT
Server: Omniture DC/2.0.0
xserver: www1075
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:46:22.055024,shoedazzle.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.32.162,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:45:31 GMT
Server: Omniture DC/2.0.0
xserver: www381
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:45:38.927932,acukwik.com.102.122.2o7.net,United States,Lehi,,Adobe Systems
216.104.218.115,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:45:23 GMT
Server: Omniture DC/2.0.0
xserver: www116
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:45:31.546264,,United States,San Jose,,Adobe Systems
192.243.232.50,80,"HTTP/1.1 404 Not Found
Content-Type: text/html;charset=utf-8
Content-Language: en
Content-Length: 992
Date: Tue, 01 Nov 2016 15:44:47 GMT
Server: AMO-bidder/1.1

",2016-11-01T15:44:49.500494,,United States,Lehi,,Adobe Systems
63.140.37.121,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:43:39 GMT
Server: Omniture DC/2.0.0
xserver: www865
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:43:52.115309,info.seek.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.60.153,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:43:32 GMT
Server: Omniture DC/2.0.0
xserver: www459
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:43:38.931527,wusa9.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.117.22.153,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:38:54 GMT
Server: Omniture DC/2.0.0
xserver: www395
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:38:59.364326,thermoscientific.fr.102.112.2o7.net,United States,Lehi,,Adobe Systems
66.235.159.71,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:32:42 GMT
Server: Omniture DC/2.0.0
xserver: www37
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:32:52.245266,celticarehealthplan.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.140.190,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:31:23 GMT
Server: Omniture DC/2.0.0
xserver: www546
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:31:28.991227,fishersci.lt.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.57.115,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:28:43 GMT
Server: Omniture DC/2.0.0
xserver: www466
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:28:48.628620,budgetdirect.com.au.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.60.38,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:24:26 GMT
Server: Omniture DC/2.0.0
xserver: www1068
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:24:42.229671,9news.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.33.77,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:23:56 GMT
Server: Omniture DC/2.0.0
xserver: www817
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:24:05.388398,dell.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.128.62,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:23:55 GMT
Server: Omniture DC/2.0.0
xserver: www160
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:24:04.022113,independentmail.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.156.205,443,"HTTP/1.1 401 
Content-Type: application/json;charset=UTF-8
Strict-Transport-Security: max-age=31536000
Date: Tue, 01 Nov 2016 15:22:26 GMT
X-Application-Context: application:doc:8889
Transfer-Encoding: chunked

",2016-11-01T15:22:32.941532,,United States,Lehi,,Adobe Systems
66.235.155.70,80,"HTTP/1.1 302 Found
Server: Apache-Coyote/1.1
Set-Cookie: BREEZESESSION=na3breezf5pp5xwkd4q57i6c;HttpOnly;domain=.adobeconnect.com;path=/
Location: https://na3cps.adobeconnect.com/admin?domain=66.235.155.70
Content-Length: 0
Date: Tue, 01 Nov 2016 15:24:07 GMT

",2016-11-01T15:22:13.854934,,United States,Lehi,,Adobe Systems
63.140.55.221,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:20:30 GMT
Server: Omniture DC/2.0.0
xserver: www687
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:20:38.454683,crutchfield.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
185.34.188.213,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:19:45 GMT
Server: Omniture DC/2.0.0
xserver: www83
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:19:54.096143,vacationclub.com.ssl.d1.sc.omtrdc.net,Netherlands,,,Adobe Systems
66.117.22.76,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:18:29 GMT
Server: Omniture DC/2.0.0
xserver: www369
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:18:47.003248,digicert.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.46.59,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:18:42 GMT
Server: Omniture DC/2.0.0
xserver: www136
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:18:44.052248,,United States,Lehi,,Adobe Systems
66.235.140.173,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:17:19 GMT
Server: Omniture DC/2.0.0
xserver: www871
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:17:25.991878,jobstreet.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.156.154,80,"HTTP/1.1 302 Found
Server: Apache-Coyote/1.1
Set-Cookie: BREEZESESSION=em1breezzghaexacnwvyurxt;HttpOnly;domain=.adobeconnect.com;path=/
Location: https://emea1cps.adobeconnect.com/admin?domain=66.235.156.154
Content-Length: 0
Date: Tue, 01 Nov 2016 15:14:10 GMT

",2016-11-01T15:14:25.391588,,United States,Lehi,,Adobe Systems
192.243.233.249,80,"HTTP/1.1 302 Found
Server: Apache-Coyote/1.1
Location: https://192.243.233.249/
Content-Length: 0
Date: Tue, 01 Nov 2016 15:13:50 GMT

",2016-11-01T15:12:07.608989,,United States,Lehi,,Adobe Systems
66.235.144.207,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:08:07 GMT
Server: Omniture DC/2.0.0
xserver: www156
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:08:16.166963,converse.co.uk.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.146.142,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:06:33 GMT
Server: Omniture DC/2.0.0
xserver: www31
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:06:38.815194,deloitte.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.148.147,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:03:51 GMT
Server: Omniture DC
xserver: www184
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:05:25.486424,,United States,Lehi,,Adobe Systems
192.243.225.139,443,"HTTP/1.1 404 Not Found
Date: Tue, 01 Nov 2016 15:02:43 GMT
Server: Apache
Last-Modified: Fri, 04 May 2012 14:59:40 GMT
ETag: ""6aa0114-d9-4bf372b746f00""
Accept-Ranges: bytes
Content-Length: 217
Vary: Accept-Encoding
Content-Type: text/html

",2016-11-01T15:04:06.457248,r139.p21.neolane.net,United States,Lehi,,Adobe Systems
66.235.136.79,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 15:04:01 GMT
Server: Omniture DC/2.0.0
xserver: www339
Content-Length: 0
Content-Type: text/html

",2016-11-01T15:04:03.282110,,United States,Lehi,,Adobe Systems
63.140.55.239,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 14:57:35 GMT
Server: Omniture DC/2.0.0
xserver: www828
Content-Length: 0
Content-Type: text/html

",2016-11-01T14:57:49.751600,selloffvacations.com.102.122.2o7.net,United States,Lehi,,Adobe Systems
66.235.144.77,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 14:56:26 GMT
Server: Omniture DC/2.0.0
xserver: www151
Content-Length: 0
Content-Type: text/html

",2016-11-01T14:56:33.742615,aarp.org.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.136.113,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 14:53:21 GMT
Server: Omniture DC/2.0.0
xserver: www397
Content-Length: 0
Content-Type: text/html

",2016-11-01T14:53:26.252656,crocs.fi.102.112.2o7.net,United States,Lehi,,Adobe Systems
66.235.146.109,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 14:48:14 GMT
Server: Omniture DC/2.0.0
xserver: www115
Content-Length: 0
Content-Type: text/html

",2016-11-01T14:48:26.798998,ticket.fi.ssl.d2.sc.omtrdc.net,United States,Lehi,,Adobe Systems
192.243.255.153,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 14:47:22 GMT
Server: Omniture DC/2.0.0
xserver: www112
Content-Length: 0
Content-Type: text/html

",2016-11-01T14:47:31.362522,heathrow.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.61.69,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 14:40:56 GMT
Server: Omniture DC/2.0.0
xserver: www1070
Content-Length: 0
Content-Type: text/html

",2016-11-01T14:41:29.685513,metrics-shell.com.ssl.d3.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.153.29,80,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 14:37:58 GMT
Server: Omniture DC/2.0.0
xserver: www35
Content-Length: 0
Content-Type: text/html

",2016-11-01T14:38:06.547178,,United States,Lehi,,Adobe Systems
63.140.37.3,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 14:34:56 GMT
Server: Omniture DC/2.0.0
xserver: www865
Content-Length: 0
Content-Type: text/html

",2016-11-01T14:35:07.865108,ralphlauren.de.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.139.211,80,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 14:32:16 GMT
Server: Omniture DC
xserver: www539
Transfer-Encoding: chunked
Content-Type: text/html

",2016-11-01T14:32:26.829095,,United States,Lehi,,Adobe Systems
63.140.61.68,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 14:28:25 GMT
Server: Omniture DC/2.0.0
xserver: www1061
Content-Length: 0
Content-Type: text/html

",2016-11-01T14:28:31.271382,ticketmaster.com.ssl.d2.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.36.167,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 14:27:27 GMT
Server: Omniture DC/2.0.0
xserver: www544
Content-Length: 0
Content-Type: text/html

",2016-11-01T14:27:33.714842,sqlmag.com.102.122.2o7.net,United States,Lehi,,Adobe Systems
66.235.159.95,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 14:17:44 GMT
Server: Omniture DC/2.0.0
xserver: www34
Content-Length: 0
Content-Type: text/html

",2016-11-01T14:17:57.285296,ctshirts.com.ssl.d2.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.136.99,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 14:11:47 GMT
Server: Omniture DC/2.0.0
xserver: www337
Content-Length: 0
Content-Type: text/html

",2016-11-01T14:11:57.043330,payback.mx.ssl.d2.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.43.37,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 14:10:59 GMT
Server: Omniture DC/2.0.0
xserver: www107
Content-Length: 0
Content-Type: text/html

",2016-11-01T14:11:04.153262,ksl.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.36.246,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 14:08:05 GMT
Server: Omniture DC/2.0.0
xserver: www821
Content-Length: 0
Content-Type: text/html

",2016-11-01T14:09:11.527802,foxnews.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.47.81,80,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 14:01:02 GMT
Server: Apache
Accept-Ranges: bytes
ETag: W/""0-1476288907861""
Last-Modified: Wed, 12 Oct 2016 16:15:07 GMT
Content-Length: 0
Content-Type: text/html

",2016-11-01T14:02:45.286428,,United States,Lehi,,Adobe Systems
192.243.250.68,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 13:59:41 GMT
Server: Omniture DC/2.0.0
xserver: www19
Transfer-Encoding: chunked
Content-Type: text/html

",2016-11-01T14:00:23.114124,,United States,Lehi,,Adobe Systems
63.140.43.66,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 14:00:02 GMT
Server: Omniture DC/2.0.0
xserver: www31
Content-Length: 0
Content-Type: text/html

",2016-11-01T14:00:11.747120,gfcu.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.47.138,25,"220 a.mx.p47.neolane.net ESMTP Postfix (Debian/GNU)
250-a.mx.p47.neolane.net
250-PIPELINING
250-SIZE 10240000
250-ETRN
250-ENHANCEDSTATUSCODES
250-8BITMIME
250 DSN
",2016-11-01T13:58:36.653997,r138.p47.neolane.net,United States,Lehi,,Adobe Systems
63.140.41.67,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 13:52:40 GMT
Server: Omniture DC/2.0.0
xserver: www96
Content-Length: 0
Content-Type: text/html

",2016-11-01T13:52:50.948532,its.de.ssl.d3.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.144.2,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 13:49:34 GMT
Server: Omniture DC/2.0.0
xserver: www26
Transfer-Encoding: chunked
Content-Type: text/html

",2016-11-01T13:51:47.541698,rosettastone.eu.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
192.243.227.138,443,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-11-01T13:50:35.473637,or1fsu4184.insight.omniture.com,United States,Lehi,,Adobe Systems
63.140.41.53,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 13:46:43 GMT
Server: Omniture DC/2.0.0
xserver: www121
Content-Length: 0
Content-Type: text/html

",2016-11-01T13:46:52.814601,meiers-weltreisen.de.ssl.d3.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.139.211,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 13:46:18 GMT
Server: Omniture DC
xserver: www840
Transfer-Encoding: chunked
Content-Type: text/html

",2016-11-01T13:46:48.184868,,United States,Lehi,,Adobe Systems
192.243.239.123,443,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-11-01T13:45:50.653001,or1dpu2512.insight.omniture.com,United States,Lehi,,Adobe Systems
63.140.59.55,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 13:43:36 GMT
Server: Omniture DC/2.0.0
xserver: www340
Content-Length: 0
Content-Type: text/html

",2016-11-01T13:43:48.984998,gettington.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.139.209,80,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 13:41:55 GMT
Server: Omniture DC
xserver: www343
Transfer-Encoding: chunked
Content-Type: text/html

",2016-11-01T13:42:00.925735,,United States,Lehi,,Adobe Systems
63.140.56.186,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 13:41:42 GMT
Server: Omniture DC/2.0.0
xserver: www344
Content-Length: 0
Content-Type: text/html

",2016-11-01T13:41:53.509106,bhg.com.102.112.2o7.net,United States,Lehi,,Adobe Systems
66.235.146.45,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 13:37:50 GMT
Server: Omniture DC/2.0.0
xserver: www184
Content-Length: 0
Content-Type: text/html

",2016-11-01T13:38:14.752600,tommy.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.159.231,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 13:36:04 GMT
Server: Omniture DC/2.0.0
xserver: www43
Content-Length: 0
Content-Type: text/html

",2016-11-01T13:36:16.466564,luna.com.ssl.d2.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.33.127,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 13:36:07 GMT
Server: Omniture DC/2.0.0
xserver: www867
Content-Length: 0
Content-Type: text/html

",2016-11-01T13:36:14.363930,pnc.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.152.17,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 13:33:31 GMT
Server: Omniture DC/2.0.0
xserver: www73
Content-Length: 0
Content-Type: text/html

",2016-11-01T13:33:36.965425,myvue.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.44.42,80,"HTTP/1.1 404 Not Found
Server: Apache-Coyote/1.1
Transfer-Encoding: chunked
Date: Tue, 01 Nov 2016 13:30:27 GMT

",2016-11-01T13:30:41.252379,appservice-beta.sin.omniture.com,United States,Lehi,,Adobe Systems
63.140.34.192,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 13:29:13 GMT
Server: Omniture DC/2.0.0
xserver: www701
Content-Length: 0
Content-Type: text/html

",2016-11-01T13:30:40.408546,kennametal.com.102.122.2o7.net,United States,Lehi,,Adobe Systems
192.243.227.120,443,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-11-01T13:30:32.687126,or1fsu4166.insight.omniture.com,United States,Lehi,,Adobe Systems
66.235.158.144,443,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-11-01T13:30:32.096263,,United States,Lehi,,Adobe Systems
192.243.236.221,443,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-11-01T13:25:48.811220,,United States,Lehi,,Adobe Systems
192.243.238.5,443,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-11-01T13:23:43.758328,,United States,Lehi,,Adobe Systems
66.235.152.197,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 13:21:36 GMT
Server: Omniture DC/2.0.0
xserver: www817
Content-Length: 0
Content-Type: text/html

",2016-11-01T13:21:42.697928,,United States,Lehi,,Adobe Systems
63.140.34.160,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 13:21:14 GMT
Server: Omniture DC/2.0.0
xserver: www485
Content-Length: 0
Content-Type: text/html

",2016-11-01T13:21:21.249173,istockphoto.com.ssl.d2.sc.omtrdc.net,United States,Lehi,,Adobe Systems
192.243.255.179,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 13:17:59 GMT
Server: Omniture DC/2.0.0
xserver: www160
Content-Length: 0
Content-Type: text/html

",2016-11-01T13:18:35.757196,sonystyle.com.cn.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.117.27.231,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 13:15:06 GMT
Server: Omniture DC/2.0.0
xserver: www4
Content-Length: 0
Content-Type: text/html

",2016-11-01T13:17:25.502473,,United States,Lehi,,Adobe Systems
63.140.55.75,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 13:16:23 GMT
Server: Omniture DC/2.0.0
xserver: www871
Content-Length: 0
Content-Type: text/html

",2016-11-01T13:16:30.395974,net-a-porter.com.ssl.d3.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.42.14,443,"HTTP/1.1 404 Not Found
Server: Apache-Coyote/1.1
Content-Type: text/html;charset=utf-8
Content-Language: en
Content-Length: 992
Date: Tue, 01 Nov 2016 13:17:04 GMT

",2016-11-01T13:16:03.191737,,United States,Lehi,,Adobe Systems
66.235.159.75,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 13:15:57 GMT
Server: Omniture DC/2.0.0
xserver: www49
Content-Length: 0
Content-Type: text/html

",2016-11-01T13:16:00.596060,,United States,Lehi,,Adobe Systems
66.117.27.239,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 13:13:42 GMT
Server: Omniture DC/2.0.0
xserver: www17
Content-Length: 0
Content-Type: text/html

",2016-11-01T13:15:46.303066,,United States,Lehi,,Adobe Systems
63.140.32.221,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 13:01:56 GMT
Server: Omniture DC/2.0.0
xserver: www35
Transfer-Encoding: chunked
Content-Type: text/html

",2016-11-01T13:04:42.769671,yell.com.ssl.d2.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.117.27.152,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 13:04:25 GMT
Server: Omniture DC/2.0.0
xserver: www10
Content-Length: 0
Content-Type: text/html

",2016-11-01T13:04:26.369230,,United States,Lehi,,Adobe Systems
66.235.128.20,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 13:00:14 GMT
Server: Omniture DC/2.0.0
xserver: www183
Content-Length: 0
Content-Type: text/html

",2016-11-01T13:01:14.115094,espn.com.ar.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.148.133,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 12:55:19 GMT
Server: Omniture DC/2.0.0
xserver: www8
Content-Length: 0
Content-Type: text/html

",2016-11-01T12:55:36.097357,,United States,Lehi,,Adobe Systems
63.140.54.120,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 12:55:05 GMT
Server: Omniture DC/2.0.0
xserver: www875
Content-Length: 0
Content-Type: text/html

",2016-11-01T12:55:33.532838,shopnbc.com.102.122.2o7.net,United States,Lehi,,Adobe Systems
63.140.56.4,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 12:52:59 GMT
Server: Omniture DC/2.0.0
xserver: www467
Content-Length: 0
Content-Type: text/html

",2016-11-01T12:55:14.840715,aig.com.ssl.d2.sc.omtrdc.net,United States,Lehi,,Adobe Systems
192.243.254.148,443,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-11-01T12:54:26.557002,,United States,Lehi,,Adobe Systems
63.140.48.42,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 12:51:57 GMT
Server: Omniture DC/2.0.0
xserver: www42
Content-Length: 0
Content-Type: text/html

",2016-11-01T12:52:11.545922,optimum.net.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
185.34.189.156,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 12:51:49 GMT
Server: Omniture DC/2.0.0
xserver: www90
Content-Length: 0
Content-Type: text/html

",2016-11-01T12:52:06.168892,anthem.com.ssl.sc.omtrdc.net,Netherlands,,,Adobe Systems
192.243.236.182,443,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-11-01T12:52:05.292576,,United States,Lehi,,Adobe Systems
63.140.36.151,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 12:41:54 GMT
Server: Omniture DC/2.0.0
xserver: www353
Content-Length: 0
Content-Type: text/html

",2016-11-01T12:42:02.074270,helvetia.com.ssl.d3.sc.omtrdc.net,United States,Lehi,,Adobe Systems
192.243.239.69,80,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-11-01T12:34:01.156411,,United States,Lehi,,Adobe Systems
66.235.153.5,80,"HTTP/1.0 500 Internal Server Error
Date: Tue, 01 Nov 2016 12:32:43 GMT
Server: Apache
Vary: User-Agent
xserver: www429
Content-Length: 0
Connection: Keep-Alive
Content-Type: text/html

",2016-11-01T12:33:59.865071,,United States,Lehi,,Adobe Systems
66.235.140.77,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 12:33:10 GMT
Server: Omniture DC/2.0.0
xserver: www73
Content-Length: 0
Content-Type: text/html

",2016-11-01T12:33:17.648273,couponcabin.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
192.243.251.164,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 12:31:31 GMT
Server: Omniture DC/2.0.0
xserver: www121
Transfer-Encoding: chunked
Content-Type: text/html

",2016-11-01T12:33:12.943787,rewe.de.ssl.d3.sc.omtrdc.net,United States,Lehi,,Adobe Systems
192.243.232.69,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 12:31:54 GMT
Server: Omniture DC/2.0.0
xserver: www41
Content-Length: 0
Content-Type: text/html

",2016-11-01T12:31:59.701450,,United States,Lehi,,Adobe Systems
63.140.37.63,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 12:30:14 GMT
Server: Omniture DC/2.0.0
xserver: www867
Content-Length: 0
Content-Type: text/html

",2016-11-01T12:30:20.418935,tatts.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.144.153,443,"HTTP/1.1 200 OK
Date: Tue, 01 Nov 2016 12:29:56 GMT
Server: Omniture DC/2.0.0
xserver: www171
Content-Length: 0
Content-Type: text/html

",2016-11-01T12:30:07.164202,analytics.ihg.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
192.243.235.206,80,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-11-01T12:29:08.889732,,United States,Lehi,,Adobe Systems
