IP,Port,Banner,Timestamp,Hostnames,Country,City,Operating System,Organization
192.150.16.231,443,"HTTP/1.1 404 Not Found
Date: Sat, 22 Oct 2016 12:19:12 GMT
Server: Bomgar
Expires: Thu, 19 Nov 1981 08:52:00 GMT
Cache-Control: no-store, no-cache, must-revalidate, post-check=0, pre-check=0
Pragma: no-cache
Set-Cookie: ns_s=2826d94ade0aa8f66ca05a5b7388e140cb44d0d1; path=/; secure; HttpOnly
Strict-Transport-Security: max-age=31536000
X-UA-Compatible: IE=edge
Transfer-Encoding: chunked
Content-Type: text/html; charset=utf-8

",2016-10-22T12:19:19.043299,,United States,,,Level 3 Communications
192.150.16.232,443,"HTTP/1.1 200 OK
Date: Sat, 22 Oct 2016 10:19:05 GMT
Server: Apache
X-Frame-Options: SAMEORIGIN
X-Adobe-Content: WCMS
Last-Modified: Thu, 22 Sep 2016 00:19:26 GMT
Cache-Control: max-age=0
Expires: Sat, 22 Oct 2016 10:19:05 GMT
Vary: Accept-Encoding
Transfer-Encoding: chunked
Content-Type: text/html;charset=UTF-8
Set-Cookie: MDPCush-Cookie=1629910026.47873.0000; path=/

",2016-10-22T10:19:12.614792,communities.adobe.com,United States,,,Level 3 Communications
192.150.16.235,443,"HTTP/1.1 404 Not Found
Server: Apache-Coyote/1.1
Content-Length: 0
Date: Sat, 22 Oct 2016 09:56:02 GMT

",2016-10-22T09:56:10.057922,,United States,,,Level 3 Communications
192.150.16.244,443,"HTTP/1.1 200 OK
Date: Sat, 22 Oct 2016 03:11:53 GMT
Server: Apache
X-Adobe-Content: AEM,acom
X-Frame-Options: SAMEORIGIN
Vary: X-Adobe-SSL
Edge-control: !no-store,max-age=15m
Accept-Ranges: bytes
Cache-Control: max-age=900
Expires: Sat, 22 Oct 2016 03:26:53 GMT
X-dynaTrace: PT=8590889;PA=354548111;SP=prod;PS=170337423
X-Adobe-Loc: da1
Transfer-Encoding: chunked
Content-Type: text/html; charset=UTF-8

",2016-10-22T03:12:00.100698,solutionpartners-da1.adobe.com,United States,,,Level 3 Communications
192.150.17.101,9443,"HTTP/1.1 404 Not Found
Server: Apache-Coyote/1.1
Content-Type: text/html;charset=utf-8
Content-Language: en
Content-Length: 992
Date: Sat, 22 Oct 2016 03:01:36 GMT

",2016-10-22T03:01:44.994253,,United States,,,Level 3 Communications
192.150.16.58,80,"HTTP/1.1 200 OK
Server: Apache
X-Adobe-Content: AEM,acom
X-Frame-Options: SAMEORIGIN
X-dynaTrace-JS-Agent: true
X-dynaTrace: PT=8353718;PA=303466598;SP=prod;PS=170337423
X-Adobe-Loc: da1
Content-Type: text/html; charset=UTF-8
Vary: Accept-Encoding
Cache-Control: max-age=33
Expires: Sat, 22 Oct 2016 02:38:18 GMT
Date: Sat, 22 Oct 2016 02:37:45 GMT
Transfer-Encoding:  chunked
Connection: keep-alive
Connection: Transfer-Encoding

",2016-10-22T02:37:48.347304,get-da1.adobe.com,United States,,,Level 3 Communications
192.150.16.249,443,"HTTP/1.1 200 OK
Date: Fri, 21 Oct 2016 18:40:05 GMT
Server: Apache
Last-Modified: Tue, 03 Jun 2014 15:09:51 GMT
ETag: ""1ff00-0-4faefe748e2ef""
Accept-Ranges: bytes
Content-Length: 0
Connection: close
Content-Type: text/html; charset=UTF-8

",2016-10-21T18:40:12.631005,newsletter.adobedemo.com,United States,,,Level 3 Communications
192.150.16.128,443,"HTTP/1.1 403 Forbidden
Date: Fri, 21 Oct 2016 07:45:47 GMT
Server: Apache
Content-Length: 321
Content-Type: text/html; charset=iso-8859-1
Set-Cookie: BIGipServer~WebOps~opensource=1076524042.65066.0000; path=/

",2016-10-21T07:45:53.702583,,United States,,,Level 3 Communications
192.150.16.26,21,"220-ftp.adobe.com
220-Adobe Systems, Inc.
220-
220-By downloading software of Adobe Systems Incorporated or its
220-subsidiaries from this site, you agree to the terms and
220-conditions described in ftp://ftp.adobe.com/license.txt
220-
220-Web browser users:  Click on Web_User_Click_Here.html
220-
220-FTP client users:  To connect, use ""anonymous"" as the login,
220-and use your e-mail address as the password.  For example,
220-login: anonymous
220-password: ftpuser@adobe.com
220-
220-
220 
230 Login successful.
214-The following commands are recognized.
 ABOR ACCT ALLO APPE CDUP CWD  DELE EPRT EPSV FEAT HELP LIST MDTM MKD
 MODE NLST NOOP OPTS PASS PASV PORT PWD  QUIT REIN REST RETR RMD  RNFR
 RNTO SITE SIZE SMNT STAT STOR STOU STRU SYST TYPE USER XCUP XCWD XMKD
 XPWD XRMD
214 Help OK.
211-Features:
 EPRT
 EPSV
 MDTM
 PASV
 REST STREAM
 SIZE
 TVFS
 UTF8
211 End",2016-10-21T01:15:07.378556,,United States,,,Level 3 Communications
192.150.16.22,443,"HTTP/1.1 404 Not Found
Content-Length: 0
Date: Thu, 20 Oct 2016 21:46:06 GMT
Set-Cookie: TS40cdaa=222bc1424e6e88efdb3734d73717aa109153acb3b3c7300c58093b1d; Path=/

",2016-10-20T21:46:13.989623,,United States,,,Level 3 Communications
192.150.16.47,443,"HTTP/1.1 302 Moved Temporarily
Location: http://192.150.16.47/index.jsp
Content-Length: 0
Date: Thu, 20 Oct 2016 16:38:13 GMT
Server: Apache-Coyote/1.1

",2016-10-20T16:38:20.188779,ols-da1.adobe.com,United States,,,Level 3 Communications
192.150.17.101,9080,"HTTP/1.1 404 Not Found
Server: Apache-Coyote/1.1
Content-Type: text/html;charset=utf-8
Content-Language: en
Content-Length: 992
Date: Tue, 18 Oct 2016 12:41:38 GMT

",2016-10-18T12:41:43.200692,,United States,,,Level 3 Communications
192.150.16.103,443,"HTTP/1.1 200 OK
Date: Tue, 18 Oct 2016 03:08:20 GMT
Server: Jetty/4.2.x (SunOS/5.10 sparc java/1.4.2_02)
Content-Type: text/html;charset=ISO-8859-1
Set-Cookie: JSESSIONID=23caawhjvpp15;path=/
Transfer-Encoding: chunked

",2016-10-18T03:08:27.488212,,United States,,,Level 3 Communications
192.150.9.5,4500,"VPN (IKE NAT-T)

Initiator SPI: e5f858a0876af576
Responder SPI: 3ef05b450bbb31c2
Next Payload: Notification (N)
Version: 1.0
Exchange Type: Informational
Flags:
    Encryption:     False
    Commit:         False
    Authentication: False
Message ID: 68507e9d
Length: 102",2016-10-17T12:10:19.360604,,United States,Lehi,,Adobe Systems
192.150.17.126,8080,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 05:54:00 GMT
Server: Apache/2.2.21 (Unix) DAV/2
Last-Modified: Tue, 29 Oct 2013 11:32:32 GMT
ETag: ""6425b-637c-4e9df92851f86""
Accept-Ranges: bytes
Content-Length: 25468
Vary: Accept-Encoding
Content-Type: text/html; charset=UTF-8

",2016-10-17T05:54:04.293229,,United States,,,Level 3 Communications
192.150.16.69,443,"HTTP/1.0 302 Found
Location: http://unavailable.adobe.com/accessdenied.html
Server: BigIP
Connection: Keep-Alive
Content-Length: 0

",2016-10-14T16:55:56.155113,activate-da1.adobe.com,United States,,,Level 3 Communications
192.150.16.211,80,"HTTP/1.0 302 Found
Location: https://192.150.16.211/
Server: BigIP
Connection: Keep-Alive
Content-Length: 0

",2016-10-14T14:29:35.097207,lm-prd-da1.licenses.adobe.com,United States,,,Level 3 Communications
192.150.16.63,80,"HTTP/1.1 200 OK
Date: Fri, 14 Oct 2016 14:09:08 GMT
Server: Apache
Accept-Ranges: bytes
Pragma: no-cache
Cache-control: no-cache
Content-Length: 1641
Content-Type: text/html; charset=UTF-8

",2016-10-14T14:09:10.854507,,United States,,,Level 3 Communications
192.150.16.68,80,"HTTP/1.1 200 OK
Server: Apache
X-Adobe-Content: AEM,acom
X-Frame-Options: SAMEORIGIN
X-dynaTrace: PT=1574744;PA=1263136366;SP=prod;PS=170337423
X-Adobe-Loc: da1
Content-Type: text/html; charset=UTF-8
Vary: Accept-Encoding
Cache-Control: max-age=425
Expires: Fri, 14 Oct 2016 12:13:37 GMT
Date: Fri, 14 Oct 2016 12:06:32 GMT
Transfer-Encoding:  chunked
Connection: keep-alive
Connection: Transfer-Encoding

",2016-10-14T12:06:43.903493,store2-da1.adobe.com,United States,,,Level 3 Communications
192.150.16.69,80,"HTTP/1.0 302 Found
Location: https://192.150.16.69/test
Server: BigIP
Connection: Keep-Alive
Content-Length: 0

",2016-10-14T09:18:32.094295,activate-da1.adobe.com,United States,,,Level 3 Communications
192.150.16.77,80,,2016-10-14T07:39:58.295400,pinger.macromedia.com,United States,,,Level 3 Communications
192.150.17.76,80,"HTTP/1.1 200 OK
Server: Apache
X-Adobe-Content: AEM,acom
X-Frame-Options: SAMEORIGIN
X-dynaTrace-JS-Agent: true
X-dynaTrace: PT=11012628;PA=-1840849613;SP=prod;PS=170337423
X-Adobe-Loc: da1
Content-Type: text/html; charset=UTF-8
Vary: Accept-Encoding
Cache-Control: max-age=504
Expires: Fri, 14 Oct 2016 06:55:17 GMT
Date: Fri, 14 Oct 2016 06:46:53 GMT
Transfer-Encoding:  chunked
Connection: keep-alive
Connection: Transfer-Encoding

",2016-10-14T06:46:56.900261,da1.cgi.adobe.com,United States,,,Level 3 Communications
192.150.17.94,80,"HTTP/1.1 302 Found
Date: Fri, 14 Oct 2016 02:54:01 GMT
Server: Apache/2.2.3 (Red Hat)
Location: https://192.150.17.94/
Content-Length: 285
Connection: close
Content-Type: text/html; charset=iso-8859-1

",2016-10-14T02:54:03.577296,,United States,,,Level 3 Communications
192.150.17.101,80,"HTTP/1.1 302 Found
Server: Apache-Coyote/1.1
Set-Cookie: BREEZESESSION=breezbreezw8ueagh9d4e8iez9;HttpOnly;path=/
Location: http://da1swm105.corp.adobe.com/admin?domain=192.150.17.101
Content-Length: 0
Date: Fri, 14 Oct 2016 00:20:42 GMT

",2016-10-14T00:20:47.102652,,United States,,,Level 3 Communications
192.150.16.100,80,"HTTP/1.1 404 Not Found
Date: Thu, 13 Oct 2016 23:23:58 GMT
Server: Apache
Content-Length: 198
Content-Type: text/html; charset=iso-8859-1

",2016-10-13T23:24:09.932041,,United States,,,Level 3 Communications
192.150.16.128,80,"HTTP/1.1 403 Forbidden
Date: Thu, 13 Oct 2016 13:21:40 GMT
Server: Apache
Content-Length: 321
Content-Type: text/html; charset=iso-8859-1
Set-Cookie: BIGipServer~WebOps~opensource=1076524042.65066.0000; path=/

",2016-10-13T13:21:43.707417,,United States,,,Level 3 Communications
192.150.17.128,80,"HTTP/1.1 200 OK
Server: nginx/1.8.0
Date: Thu, 13 Oct 2016 12:58:53 GMT
Content-Type: text/html
Content-Length: 612
Last-Modified: Mon, 26 Oct 2015 13:18:41 GMT
Connection: keep-alive
ETag: ""562e2831-264""
Accept-Ranges: bytes

",2016-10-13T12:58:55.334049,,United States,,,Level 3 Communications
192.150.16.171,80,"HTTP/1.0 302 Found
Location: https://192.150.16.171/
Server: BigIP
Connection: Keep-Alive
Content-Length: 0

",2016-10-13T07:17:04.630261,prnext-ext-vip-da1.adobeprerelease.com,United States,,,Level 3 Communications
192.150.16.223,80,"HTTP/1.0 302 Found
Location: https://192.150.16.223/
Server: BigIP
Connection: Keep-Alive
Content-Length: 0

",2016-10-11T10:48:44.298192,partnerconnect.adobe.com,United States,,,Level 3 Communications
192.150.16.251,80,"HTTP/1.1 200 OK
Cache-Control: max-age=900
Content-Type: text/html; charset=UTF-8
Expires: Tue, 11 Oct 2016 06:33:30 GMT
Server: Apache
X-Adobe-Content: WCMS
X-Adobe-Loc: an1
X-dynaTrace: PT=4234466;PA=-556546537;SP=prod;PS=170337423
X-dynaTrace-JS-Agent: true
Vary: Accept-Encoding
Date: Tue, 11 Oct 2016 06:18:30 GMT
Transfer-Encoding:  chunked
Connection: keep-alive
Connection: Transfer-Encoding
Set-Cookie: dtCookie=1C672C29F575667CE85BC57B4840A49D|QWRvYmUrZUNvbW1lcmNlfDE; path=/; domain=.adobe.com

",2016-10-11T06:19:18.463054,,United States,,,Level 3 Communications
192.150.17.92,443,"HTTP/1.1 200 OK
Date: Tue, 11 Oct 2016 05:55:23 GMT
Server: Apache
X-Frame-Options: SAMEORIGIN
X-Adobe-Content: WCMS
Last-Modified: Fri, 30 Oct 2015 15:05:20 GMT
Vary: Accept-Encoding
Cache-Control: private, no-cache, no-store, proxy-revalidate, no-transform
Pragma: no-cache
Transfer-Encoding: chunked
Content-Type: text/html;charset=UTF-8
Set-Cookie: MDPCush-Cookie=741110794.47873.0000; path=/

",2016-10-11T05:56:28.725084,communities.stage.adobe.com,United States,,,Level 3 Communications
192.150.16.221,443,"HTTP/1.1 301 Moved Permanently
Date: Fri, 07 Oct 2016 03:33:38 GMT
Server: Apache
Cache-Control: no-store, no-cache
Location: http://www.adobe.com/
Content-Length: 229
Content-Type: text/html; charset=iso-8859-1

",2016-10-07T03:33:44.389752,get3origin-da1.adobe.com,United States,,,Level 3 Communications
192.150.17.177,443,"HTTP/1.1 200 OK
Date: Thu, 06 Oct 2016 21:42:20 GMT
Server: Apache
Last-Modified: Thu, 04 Nov 2010 20:49:10 GMT
Accept-Ranges: bytes
Cache-Control: max-age=900
Expires: Thu, 06 Oct 2016 21:57:20 GMT
Content-Length: 15482
Content-Type: text/html; charset=UTF-8

",2016-10-06T21:46:05.711299,,United States,,,Level 3 Communications
192.150.17.177,80,"HTTP/1.1 301 Moved Permanently
Date: Thu, 06 Oct 2016 17:36:52 GMT
Server: Apache
Location: https://192.150.17.177/
Cache-Control: max-age=900
Expires: Thu, 06 Oct 2016 17:51:52 GMT
Content-Length: 231
Content-Type: text/html; charset=iso-8859-1

",2016-10-06T17:37:06.583963,,United States,,,Level 3 Communications
